age,income,occupation,gender,state,category,disability,scheme_id,label
55,867158,salaried,male,Maharashtra,SC,no,13,0
55,867158,salaried,male,Maharashtra,SC,no,23,1
55,867158,salaried,male,Maharashtra,SC,no,24,1
55,472166,retired,female,Maharashtra,EWS,yes,13,0
55,472166,retired,female,Maharashtra,EWS,yes,15,0
55,472166,retired,female,Maharashtra,EWS,yes,17,0
55,472166,retired,female,Maharashtra,EWS,yes,18,0
55,472166,retired,female,Maharashtra,EWS,yes,25,0
55,472166,retired,female,Maharashtra,EWS,yes,27,1
43,604330,student,male,Maharashtra,SC,yes,2,0
43,604330,student,male,Maharashtra,SC,yes,12,0
43,604330,student,male,Maharashtra,SC,yes,13,0
43,604330,student,male,Maharashtra,SC,yes,21,0
24,962350,business,male,Maharashtra,General,no,4,1
24,962350,business,male,Maharashtra,General,no,20,0
31,916593,farmer,female,Maharashtra,SC,yes,3,0
31,916593,farmer,female,Maharashtra,SC,yes,5,0
31,916593,farmer,female,Maharashtra,SC,yes,21,0
62,766503,government_employee,female,Maharashtra,General,no,2,0
62,766503,government_employee,female,Maharashtra,General,no,7,0
62,766503,government_employee,female,Maharashtra,General,no,10,0
38,53454,farmer,female,Maharashtra,General,yes,2,1
38,53454,farmer,female,Maharashtra,General,yes,3,1
38,53454,farmer,female,Maharashtra,General,yes,9,0
38,53454,farmer,female,Maharashtra,General,yes,12,1
38,53454,farmer,female,Maharashtra,General,yes,21,1
38,53454,farmer,female,Maharashtra,General,yes,22,1
38,53454,farmer,female,Maharashtra,General,yes,27,1
50,760762,farmer,female,Maharashtra,General,yes,3,0
50,760762,farmer,female,Maharashtra,General,yes,17,0
50,760762,farmer,female,Maharashtra,General,yes,22,1
50,760762,farmer,female,Maharashtra,General,yes,23,0
50,760762,farmer,female,Maharashtra,General,yes,25,0
46,56508,retired,female,Maharashtra,ST,no,3,1
46,56508,retired,female,Maharashtra,ST,no,9,0
46,56508,retired,female,Maharashtra,ST,no,13,1
46,56508,retired,female,Maharashtra,ST,no,16,0
46,56508,retired,female,Maharashtra,ST,no,19,0
46,56508,retired,female,Maharashtra,ST,no,25,0
46,56508,retired,female,Maharashtra,ST,no,26,0
31,760107,salaried,female,Maharashtra,OBC,no,23,1
66,484005,unemployed,female,Maharashtra,General,yes,5,0
66,484005,unemployed,female,Maharashtra,General,yes,27,1
22,250764,self_employed,male,Maharashtra,ST,no,1,1
22,250764,self_employed,male,Maharashtra,ST,no,4,1
22,250764,self_employed,male,Maharashtra,ST,no,6,1
22,250764,self_employed,male,Maharashtra,ST,no,8,1
22,250764,self_employed,male,Maharashtra,ST,no,10,1
22,250764,self_employed,male,Maharashtra,ST,no,16,0
22,250764,self_employed,male,Maharashtra,ST,no,23,0
25,119260,salaried,male,Maharashtra,OBC,no,3,1
25,119260,salaried,male,Maharashtra,OBC,no,8,1
25,119260,salaried,male,Maharashtra,OBC,no,23,1
48,574172,self_employed,male,Maharashtra,ST,yes,4,1
48,574172,self_employed,male,Maharashtra,ST,yes,8,1
48,574172,self_employed,male,Maharashtra,ST,yes,10,1
48,574172,self_employed,male,Maharashtra,ST,yes,21,0
41,730403,retired,female,Maharashtra,ST,no,6,0
41,730403,retired,female,Maharashtra,ST,no,7,0
42,300817,unemployed,male,Maharashtra,General,yes,6,0
42,300817,unemployed,male,Maharashtra,General,yes,8,0
42,300817,unemployed,male,Maharashtra,General,yes,10,1
42,300817,unemployed,male,Maharashtra,General,yes,16,0
42,300817,unemployed,male,Maharashtra,General,yes,18,0
42,300817,unemployed,male,Maharashtra,General,yes,21,0
42,300817,unemployed,male,Maharashtra,General,yes,27,1
18,636995,salaried,male,Maharashtra,General,no,9,0
18,636995,salaried,male,Maharashtra,General,no,10,0
18,636995,salaried,male,Maharashtra,General,no,23,1
18,636995,salaried,male,Maharashtra,General,no,24,0
18,636995,salaried,male,Maharashtra,General,no,26,0
21,350837,farmer,male,Maharashtra,EWS,no,2,1
21,350837,farmer,male,Maharashtra,EWS,no,20,0
21,350837,farmer,male,Maharashtra,EWS,no,21,1
21,350837,farmer,male,Maharashtra,EWS,no,22,1
65,476212,government_employee,female,Maharashtra,OBC,no,20,0
63,316164,salaried,female,Maharashtra,General,no,4,0
63,316164,salaried,female,Maharashtra,General,no,8,1
63,316164,salaried,female,Maharashtra,General,no,14,0
63,316164,salaried,female,Maharashtra,General,no,16,0
63,316164,salaried,female,Maharashtra,General,no,24,0
60,163884,salaried,female,Maharashtra,ST,yes,3,1
60,163884,salaried,female,Maharashtra,ST,yes,6,0
60,163884,salaried,female,Maharashtra,ST,yes,8,1
60,163884,salaried,female,Maharashtra,ST,yes,12,1
60,163884,salaried,female,Maharashtra,ST,yes,13,1
60,163884,salaried,female,Maharashtra,ST,yes,23,1
60,163884,salaried,female,Maharashtra,ST,yes,24,1
60,163884,salaried,female,Maharashtra,ST,yes,27,1
65,85228,business,female,Maharashtra,General,no,3,1
65,85228,business,female,Maharashtra,General,no,4,1
65,85228,business,female,Maharashtra,General,no,21,0
65,85228,business,female,Maharashtra,General,no,24,0
20,140349,self_employed,female,Maharashtra,SC,no,1,1
20,140349,self_employed,female,Maharashtra,SC,no,3,1
20,140349,self_employed,female,Maharashtra,SC,no,4,1
20,140349,self_employed,female,Maharashtra,SC,no,6,1
20,140349,self_employed,female,Maharashtra,SC,no,7,1
20,140349,self_employed,female,Maharashtra,SC,no,8,1
20,140349,self_employed,female,Maharashtra,SC,no,10,1
20,140349,self_employed,female,Maharashtra,SC,no,13,1
20,140349,self_employed,female,Maharashtra,SC,no,28,1
58,881559,salaried,female,Maharashtra,General,no,4,0
58,881559,salaried,female,Maharashtra,General,no,5,0
58,881559,salaried,female,Maharashtra,General,no,16,0
58,881559,salaried,female,Maharashtra,General,no,23,1
58,881559,salaried,female,Maharashtra,General,no,24,1
42,720805,business,male,Maharashtra,General,yes,4,1
42,720805,business,male,Maharashtra,General,yes,13,0
42,720805,business,male,Maharashtra,General,yes,28,0
45,187302,business,female,Maharashtra,General,yes,1,1
45,187302,business,female,Maharashtra,General,yes,2,0
45,187302,business,female,Maharashtra,General,yes,3,1
45,187302,business,female,Maharashtra,General,yes,4,1
45,187302,business,female,Maharashtra,General,yes,12,1
45,187302,business,female,Maharashtra,General,yes,14,0
45,187302,business,female,Maharashtra,General,yes,25,0
45,187302,business,female,Maharashtra,General,yes,27,1
45,187302,business,female,Maharashtra,General,yes,28,1
19,725740,student,female,Maharashtra,EWS,yes,2,0
19,725740,student,female,Maharashtra,EWS,yes,8,0
19,725740,student,female,Maharashtra,EWS,yes,16,0
19,725740,student,female,Maharashtra,EWS,yes,18,1
19,725740,student,female,Maharashtra,EWS,yes,27,0
48,431755,business,female,Maharashtra,General,yes,4,1
48,431755,business,female,Maharashtra,General,yes,7,0
48,431755,business,female,Maharashtra,General,yes,14,0
48,431755,business,female,Maharashtra,General,yes,16,0
48,431755,business,female,Maharashtra,General,yes,27,1
48,431755,business,female,Maharashtra,General,yes,28,1
63,193864,student,female,Maharashtra,General,no,3,1
63,193864,student,female,Maharashtra,General,no,6,0
63,193864,student,female,Maharashtra,General,no,7,0
63,193864,student,female,Maharashtra,General,no,15,0
63,193864,student,female,Maharashtra,General,no,16,0
63,193864,student,female,Maharashtra,General,no,19,0
63,193864,student,female,Maharashtra,General,no,24,0
46,609614,unemployed,male,Maharashtra,SC,no,10,1
46,609614,unemployed,male,Maharashtra,SC,no,27,0
28,402056,self_employed,female,Maharashtra,ST,yes,4,1
28,402056,self_employed,female,Maharashtra,ST,yes,6,1
28,402056,self_employed,female,Maharashtra,ST,yes,7,1
28,402056,self_employed,female,Maharashtra,ST,yes,8,1
28,402056,self_employed,female,Maharashtra,ST,yes,10,1
28,402056,self_employed,female,Maharashtra,ST,yes,27,1
28,402056,self_employed,female,Maharashtra,ST,yes,28,1
41,791887,business,female,Maharashtra,ST,yes,4,1
41,791887,business,female,Maharashtra,ST,yes,5,0
41,791887,business,female,Maharashtra,ST,yes,7,1
41,791887,business,female,Maharashtra,ST,yes,21,0
41,791887,business,female,Maharashtra,ST,yes,22,0
69,617071,government_employee,male,Maharashtra,ST,yes,15,0
54,38049,unemployed,female,Maharashtra,ST,yes,3,1
54,38049,unemployed,female,Maharashtra,ST,yes,9,0
54,38049,unemployed,female,Maharashtra,ST,yes,12,1
54,38049,unemployed,female,Maharashtra,ST,yes,13,1
54,38049,unemployed,female,Maharashtra,ST,yes,19,0
54,38049,unemployed,female,Maharashtra,ST,yes,23,0
54,38049,unemployed,female,Maharashtra,ST,yes,26,1
54,38049,unemployed,female,Maharashtra,ST,yes,27,1
28,313058,business,male,Maharashtra,EWS,no,4,1
28,313058,business,male,Maharashtra,EWS,no,5,0
28,313058,business,male,Maharashtra,EWS,no,9,0
28,313058,business,male,Maharashtra,EWS,no,26,0
45,770491,government_employee,female,Maharashtra,OBC,no,2,0
45,770491,government_employee,female,Maharashtra,OBC,no,14,0
45,770491,government_employee,female,Maharashtra,OBC,no,17,0
45,770491,government_employee,female,Maharashtra,OBC,no,23,1
45,770491,government_employee,female,Maharashtra,OBC,no,24,1
65,226302,unemployed,female,Maharashtra,OBC,no,1,0
65,226302,unemployed,female,Maharashtra,OBC,no,2,0
65,226302,unemployed,female,Maharashtra,OBC,no,3,1
65,226302,unemployed,female,Maharashtra,OBC,no,11,0
65,226302,unemployed,female,Maharashtra,OBC,no,22,0
44,974382,student,male,Maharashtra,OBC,no,24,0
19,423765,business,male,Maharashtra,EWS,yes,4,1
19,423765,business,male,Maharashtra,EWS,yes,12,0
19,423765,business,male,Maharashtra,EWS,yes,27,1
18,565830,unemployed,female,Maharashtra,EWS,no,6,1
18,565830,unemployed,female,Maharashtra,EWS,no,10,1
18,565830,unemployed,female,Maharashtra,EWS,no,15,0
47,843698,unemployed,male,Maharashtra,SC,yes,3,0
47,843698,unemployed,male,Maharashtra,SC,yes,14,0
47,843698,unemployed,male,Maharashtra,SC,yes,21,0
47,843698,unemployed,male,Maharashtra,SC,yes,27,0
38,303535,retired,male,Maharashtra,SC,yes,4,0
38,303535,retired,male,Maharashtra,SC,yes,6,0
38,303535,retired,male,Maharashtra,SC,yes,14,0
38,303535,retired,male,Maharashtra,SC,yes,24,0
38,303535,retired,male,Maharashtra,SC,yes,27,1
66,479955,farmer,female,Maharashtra,SC,yes,2,1
66,479955,farmer,female,Maharashtra,SC,yes,27,1
65,167970,salaried,female,Maharashtra,OBC,yes,3,1
65,167970,salaried,female,Maharashtra,OBC,yes,8,1
65,167970,salaried,female,Maharashtra,OBC,yes,12,1
65,167970,salaried,female,Maharashtra,OBC,yes,13,1
65,167970,salaried,female,Maharashtra,OBC,yes,27,1
65,167970,salaried,female,Maharashtra,OBC,yes,28,0
31,563291,unemployed,female,Maharashtra,ST,no,6,1
31,563291,unemployed,female,Maharashtra,ST,no,10,1
59,374088,salaried,female,Maharashtra,OBC,yes,5,0
59,374088,salaried,female,Maharashtra,OBC,yes,7,0
59,374088,salaried,female,Maharashtra,OBC,yes,8,1
59,374088,salaried,female,Maharashtra,OBC,yes,19,0
59,374088,salaried,female,Maharashtra,OBC,yes,23,1
59,374088,salaried,female,Maharashtra,OBC,yes,24,1
59,374088,salaried,female,Maharashtra,OBC,yes,27,1
41,32954,government_employee,female,Maharashtra,ST,no,3,1
41,32954,government_employee,female,Maharashtra,ST,no,11,0
41,32954,government_employee,female,Maharashtra,ST,no,13,1
41,32954,government_employee,female,Maharashtra,ST,no,23,1
41,32954,government_employee,female,Maharashtra,ST,no,24,1
24,890601,business,male,Maharashtra,General,no,2,0
24,890601,business,male,Maharashtra,General,no,3,0
24,890601,business,male,Maharashtra,General,no,4,1
24,890601,business,male,Maharashtra,General,no,5,0
24,890601,business,male,Maharashtra,General,no,13,0
24,890601,business,male,Maharashtra,General,no,18,0
59,538597,unemployed,female,Maharashtra,General,yes,11,0
59,538597,unemployed,female,Maharashtra,General,yes,26,0
58,68106,self_employed,female,Maharashtra,EWS,no,1,1
58,68106,self_employed,female,Maharashtra,EWS,no,3,1
58,68106,self_employed,female,Maharashtra,EWS,no,4,1
58,68106,self_employed,female,Maharashtra,EWS,no,8,1
58,68106,self_employed,female,Maharashtra,EWS,no,13,1
58,68106,self_employed,female,Maharashtra,EWS,no,28,1
45,970025,government_employee,male,Maharashtra,EWS,no,1,0
45,970025,government_employee,male,Maharashtra,EWS,no,8,0
45,970025,government_employee,male,Maharashtra,EWS,no,12,0
45,970025,government_employee,male,Maharashtra,EWS,no,23,1
45,970025,government_employee,male,Maharashtra,EWS,no,24,1
32,894256,student,female,Maharashtra,SC,yes,11,0
32,894256,student,female,Maharashtra,SC,yes,14,0
32,894256,student,female,Maharashtra,SC,yes,19,0
32,894256,student,female,Maharashtra,SC,yes,21,0
36,864654,student,female,Maharashtra,SC,no,17,0
49,998248,farmer,female,Maharashtra,EWS,yes,2,0
49,998248,farmer,female,Maharashtra,EWS,yes,17,0
25,961659,salaried,female,Maharashtra,SC,yes,9,0
25,961659,salaried,female,Maharashtra,SC,yes,23,1
25,961659,salaried,female,Maharashtra,SC,yes,27,0
60,582918,farmer,male,Maharashtra,SC,no,12,0
60,582918,farmer,male,Maharashtra,SC,no,21,1
60,582918,farmer,male,Maharashtra,SC,no,22,1
44,683549,business,female,Maharashtra,ST,yes,3,0
44,683549,business,female,Maharashtra,ST,yes,4,1
44,683549,business,female,Maharashtra,ST,yes,7,1
44,683549,business,female,Maharashtra,ST,yes,22,0
44,683549,business,female,Maharashtra,ST,yes,24,0
42,35051,government_employee,female,Maharashtra,ST,yes,3,1
42,35051,government_employee,female,Maharashtra,ST,yes,12,1
42,35051,government_employee,female,Maharashtra,ST,yes,13,1
42,35051,government_employee,female,Maharashtra,ST,yes,23,1
42,35051,government_employee,female,Maharashtra,ST,yes,24,1
42,35051,government_employee,female,Maharashtra,ST,yes,27,1
28,322607,retired,male,Maharashtra,ST,yes,27,1
68,201526,self_employed,male,Maharashtra,General,no,3,1
68,201526,self_employed,male,Maharashtra,General,no,8,1
68,201526,self_employed,male,Maharashtra,General,no,13,0
68,201526,self_employed,male,Maharashtra,General,no,14,0
68,201526,self_employed,male,Maharashtra,General,no,18,0
68,201526,self_employed,male,Maharashtra,General,no,26,0
43,649496,government_employee,female,Maharashtra,SC,no,14,0
43,649496,government_employee,female,Maharashtra,SC,no,17,0
43,649496,government_employee,female,Maharashtra,SC,no,19,0
43,649496,government_employee,female,Maharashtra,SC,no,23,1
43,649496,government_employee,female,Maharashtra,SC,no,24,1
63,123019,farmer,female,Maharashtra,OBC,yes,2,1
63,123019,farmer,female,Maharashtra,OBC,yes,3,1
63,123019,farmer,female,Maharashtra,OBC,yes,12,1
63,123019,farmer,female,Maharashtra,OBC,yes,13,1
63,123019,farmer,female,Maharashtra,OBC,yes,21,1
63,123019,farmer,female,Maharashtra,OBC,yes,22,1
63,123019,farmer,female,Maharashtra,OBC,yes,27,1
20,579712,business,female,Maharashtra,ST,yes,4,1
20,579712,business,female,Maharashtra,ST,yes,7,1
20,579712,business,female,Maharashtra,ST,yes,10,0
20,579712,business,female,Maharashtra,ST,yes,23,0
68,345265,retired,female,Maharashtra,General,yes,4,0
68,345265,retired,female,Maharashtra,General,yes,13,0
68,345265,retired,female,Maharashtra,General,yes,14,1
68,345265,retired,female,Maharashtra,General,yes,25,0
68,345265,retired,female,Maharashtra,General,yes,27,1
68,345265,retired,female,Maharashtra,General,yes,28,0
29,835253,farmer,female,Maharashtra,SC,no,20,0
29,835253,farmer,female,Maharashtra,SC,no,21,0
47,89621,student,male,Maharashtra,EWS,yes,3,1
47,89621,student,male,Maharashtra,EWS,yes,12,1
47,89621,student,male,Maharashtra,EWS,yes,23,0
47,89621,student,male,Maharashtra,EWS,yes,27,1
56,588638,farmer,male,Maharashtra,EWS,yes,7,0
56,588638,farmer,male,Maharashtra,EWS,yes,9,0
56,588638,farmer,male,Maharashtra,EWS,yes,10,0
56,588638,farmer,male,Maharashtra,EWS,yes,17,0
56,588638,farmer,male,Maharashtra,EWS,yes,21,1
56,588638,farmer,male,Maharashtra,EWS,yes,22,1
56,588638,farmer,male,Maharashtra,EWS,yes,24,0
56,588638,farmer,male,Maharashtra,EWS,yes,28,0
30,903834,retired,male,Maharashtra,SC,no,19,0
21,282904,retired,male,Maharashtra,General,yes,1,0
21,282904,retired,male,Maharashtra,General,yes,3,0
21,282904,retired,male,Maharashtra,General,yes,7,0
21,282904,retired,male,Maharashtra,General,yes,8,0
21,282904,retired,male,Maharashtra,General,yes,11,0
21,282904,retired,male,Maharashtra,General,yes,12,1
21,282904,retired,male,Maharashtra,General,yes,27,1
26,902232,government_employee,male,Maharashtra,General,yes,11,0
26,902232,government_employee,male,Maharashtra,General,yes,15,0
26,902232,government_employee,male,Maharashtra,General,yes,21,0
26,902232,government_employee,male,Maharashtra,General,yes,23,1
26,902232,government_employee,male,Maharashtra,General,yes,25,0
36,133750,government_employee,female,Maharashtra,OBC,yes,3,1
36,133750,government_employee,female,Maharashtra,OBC,yes,12,1
36,133750,government_employee,female,Maharashtra,OBC,yes,13,1
36,133750,government_employee,female,Maharashtra,OBC,yes,23,1
36,133750,government_employee,female,Maharashtra,OBC,yes,27,1
48,659214,self_employed,female,Maharashtra,General,yes,2,0
48,659214,self_employed,female,Maharashtra,General,yes,4,1
48,659214,self_employed,female,Maharashtra,General,yes,10,1
48,72630,unemployed,female,Maharashtra,SC,no,3,1
48,72630,unemployed,female,Maharashtra,SC,no,10,1
48,72630,unemployed,female,Maharashtra,SC,no,13,1
48,72630,unemployed,female,Maharashtra,SC,no,16,0
48,72630,unemployed,female,Maharashtra,SC,no,25,0
48,72630,unemployed,female,Maharashtra,SC,no,26,1
45,583631,farmer,male,Maharashtra,OBC,no,12,0
45,583631,farmer,male,Maharashtra,OBC,no,18,0
45,583631,farmer,male,Maharashtra,OBC,no,21,1
45,583631,farmer,male,Maharashtra,OBC,no,22,1
18,939622,retired,male,Maharashtra,ST,yes,11,0
18,939622,retired,male,Maharashtra,ST,yes,23,0
18,939622,retired,male,Maharashtra,ST,yes,27,0
21,92594,government_employee,female,Maharashtra,EWS,yes,3,1
21,92594,government_employee,female,Maharashtra,EWS,yes,12,1
21,92594,government_employee,female,Maharashtra,EWS,yes,13,1
21,92594,government_employee,female,Maharashtra,EWS,yes,14,0
21,92594,government_employee,female,Maharashtra,EWS,yes,23,1
21,92594,government_employee,female,Maharashtra,EWS,yes,27,1
42,266650,retired,male,Maharashtra,General,yes,5,0
42,266650,retired,male,Maharashtra,General,yes,12,1
42,266650,retired,male,Maharashtra,General,yes,16,0
42,266650,retired,male,Maharashtra,General,yes,27,1
33,627011,business,male,Maharashtra,OBC,yes,4,1
33,627011,business,male,Maharashtra,OBC,yes,27,0
35,241163,farmer,female,Maharashtra,ST,yes,1,0
35,241163,farmer,female,Maharashtra,ST,yes,2,1
35,241163,farmer,female,Maharashtra,ST,yes,3,1
35,241163,farmer,female,Maharashtra,ST,yes,12,1
35,241163,farmer,female,Maharashtra,ST,yes,21,1
35,241163,farmer,female,Maharashtra,ST,yes,22,1
35,241163,farmer,female,Maharashtra,ST,yes,27,1
67,849063,self_employed,male,Maharashtra,ST,yes,9,0
67,849063,self_employed,male,Maharashtra,ST,yes,12,0
67,849063,self_employed,male,Maharashtra,ST,yes,16,0
67,849063,self_employed,male,Maharashtra,ST,yes,18,0
67,849063,self_employed,male,Maharashtra,ST,yes,27,0
39,979312,self_employed,female,Maharashtra,EWS,yes,4,1
44,752591,unemployed,male,Maharashtra,EWS,yes,2,0
44,752591,unemployed,male,Maharashtra,EWS,yes,4,0
44,752591,unemployed,male,Maharashtra,EWS,yes,6,0
44,752591,unemployed,male,Maharashtra,EWS,yes,8,0
44,752591,unemployed,male,Maharashtra,EWS,yes,10,1
44,752591,unemployed,male,Maharashtra,EWS,yes,16,0
44,752591,unemployed,male,Maharashtra,EWS,yes,23,0
44,752591,unemployed,male,Maharashtra,EWS,yes,26,0
54,982819,self_employed,male,Maharashtra,EWS,yes,4,1
54,982819,self_employed,male,Maharashtra,EWS,yes,5,0
57,58678,salaried,male,Maharashtra,SC,no,1,0
57,58678,salaried,male,Maharashtra,SC,no,2,0
57,58678,salaried,male,Maharashtra,SC,no,3,1
57,58678,salaried,male,Maharashtra,SC,no,8,1
57,58678,salaried,male,Maharashtra,SC,no,18,0
57,58678,salaried,male,Maharashtra,SC,no,23,1
57,58678,salaried,male,Maharashtra,SC,no,24,1
39,662837,business,female,Maharashtra,General,no,4,1
39,662837,business,female,Maharashtra,General,no,17,0
36,561588,business,male,Maharashtra,General,yes,4,1
36,561588,business,male,Maharashtra,General,yes,10,0
36,561588,business,male,Maharashtra,General,yes,16,0
36,561588,business,male,Maharashtra,General,yes,17,0
36,561588,business,male,Maharashtra,General,yes,19,0
24,928742,business,male,Maharashtra,ST,no,4,1
62,181825,salaried,male,Maharashtra,EWS,yes,3,1
62,181825,salaried,male,Maharashtra,EWS,yes,6,0
62,181825,salaried,male,Maharashtra,EWS,yes,8,1
62,181825,salaried,male,Maharashtra,EWS,yes,12,1
62,181825,salaried,male,Maharashtra,EWS,yes,23,0
62,181825,salaried,male,Maharashtra,EWS,yes,26,0
62,181825,salaried,male,Maharashtra,EWS,yes,27,1
57,714342,retired,female,Maharashtra,OBC,yes,6,0
57,714342,retired,female,Maharashtra,OBC,yes,16,0
57,714342,retired,female,Maharashtra,OBC,yes,28,0
27,96663,farmer,male,Maharashtra,OBC,yes,2,1
27,96663,farmer,male,Maharashtra,OBC,yes,3,1
27,96663,farmer,male,Maharashtra,OBC,yes,7,0
27,96663,farmer,male,Maharashtra,OBC,yes,12,1
27,96663,farmer,male,Maharashtra,OBC,yes,15,0
27,96663,farmer,male,Maharashtra,OBC,yes,16,0
27,96663,farmer,male,Maharashtra,OBC,yes,18,0
27,96663,farmer,male,Maharashtra,OBC,yes,21,1
27,96663,farmer,male,Maharashtra,OBC,yes,22,1
27,96663,farmer,male,Maharashtra,OBC,yes,23,0
27,96663,farmer,male,Maharashtra,OBC,yes,27,1
53,265112,government_employee,male,Maharashtra,ST,yes,5,0
53,265112,government_employee,male,Maharashtra,ST,yes,12,1
53,265112,government_employee,male,Maharashtra,ST,yes,23,1
53,265112,government_employee,male,Maharashtra,ST,yes,24,1
53,265112,government_employee,male,Maharashtra,ST,yes,25,0
53,265112,government_employee,male,Maharashtra,ST,yes,27,1
33,827621,student,male,Maharashtra,General,no,7,0
33,827621,student,male,Maharashtra,General,no,24,0
49,914377,government_employee,male,Maharashtra,SC,no,6,0
49,914377,government_employee,male,Maharashtra,SC,no,14,0
49,914377,government_employee,male,Maharashtra,SC,no,20,0
49,914377,government_employee,male,Maharashtra,SC,no,22,0
49,914377,government_employee,male,Maharashtra,SC,no,23,1
49,914377,government_employee,male,Maharashtra,SC,no,24,1
49,914377,government_employee,male,Maharashtra,SC,no,28,0
69,445866,farmer,female,Maharashtra,ST,yes,2,1
69,445866,farmer,female,Maharashtra,ST,yes,12,0
69,445866,farmer,female,Maharashtra,ST,yes,13,0
69,445866,farmer,female,Maharashtra,ST,yes,19,0
69,445866,farmer,female,Maharashtra,ST,yes,26,0
69,445866,farmer,female,Maharashtra,ST,yes,27,1
69,445866,farmer,female,Maharashtra,ST,yes,28,0
42,488628,farmer,female,Maharashtra,OBC,no,2,1
42,488628,farmer,female,Maharashtra,OBC,no,9,0
42,488628,farmer,female,Maharashtra,OBC,no,12,0
42,488628,farmer,female,Maharashtra,OBC,no,15,0
42,488628,farmer,female,Maharashtra,OBC,no,21,1
42,488628,farmer,female,Maharashtra,OBC,no,22,1
31,624898,farmer,male,Maharashtra,General,no,17,0
31,624898,farmer,male,Maharashtra,General,no,22,1
50,288026,government_employee,female,Maharashtra,ST,yes,12,1
50,288026,government_employee,female,Maharashtra,ST,yes,23,1
50,288026,government_employee,female,Maharashtra,ST,yes,24,1
50,288026,government_employee,female,Maharashtra,ST,yes,27,1
50,654299,business,male,Maharashtra,ST,yes,4,1
50,654299,business,male,Maharashtra,ST,yes,12,0
50,654299,business,male,Maharashtra,ST,yes,25,0
50,654299,business,male,Maharashtra,ST,yes,26,0
28,620828,salaried,female,Maharashtra,OBC,yes,1,0
28,620828,salaried,female,Maharashtra,OBC,yes,3,0
28,620828,salaried,female,Maharashtra,OBC,yes,13,0
28,620828,salaried,female,Maharashtra,OBC,yes,23,1
68,81014,student,female,Maharashtra,EWS,no,3,1
68,81014,student,female,Maharashtra,EWS,no,13,1
68,81014,student,female,Maharashtra,EWS,no,17,0
68,81014,student,female,Maharashtra,EWS,no,22,0
68,81014,student,female,Maharashtra,EWS,no,26,0
44,737050,government_employee,female,Maharashtra,SC,no,9,0
44,737050,government_employee,female,Maharashtra,SC,no,16,0
44,737050,government_employee,female,Maharashtra,SC,no,23,1
44,737050,government_employee,female,Maharashtra,SC,no,24,1
44,737050,government_employee,female,Maharashtra,SC,no,26,0
43,318775,student,female,Maharashtra,General,yes,2,0
43,318775,student,female,Maharashtra,General,yes,6,0
43,318775,student,female,Maharashtra,General,yes,9,0
43,318775,student,female,Maharashtra,General,yes,11,0
43,318775,student,female,Maharashtra,General,yes,16,0
43,318775,student,female,Maharashtra,General,yes,17,0
43,318775,student,female,Maharashtra,General,yes,18,0
43,318775,student,female,Maharashtra,General,yes,21,0
43,318775,student,female,Maharashtra,General,yes,27,1
53,869908,farmer,male,Maharashtra,SC,no,18,0
68,671670,farmer,female,Maharashtra,EWS,yes,2,0
68,671670,farmer,female,Maharashtra,EWS,yes,4,0
68,671670,farmer,female,Maharashtra,EWS,yes,10,0
51,753313,business,male,Maharashtra,SC,no,4,1
51,753313,business,male,Maharashtra,SC,no,9,0
51,753313,business,male,Maharashtra,SC,no,21,0
51,753313,business,male,Maharashtra,SC,no,28,0
36,988332,farmer,female,Maharashtra,OBC,no,5,0
36,988332,farmer,female,Maharashtra,OBC,no,24,0
57,263121,government_employee,female,Maharashtra,OBC,no,9,0
57,263121,government_employee,female,Maharashtra,OBC,no,11,0
57,263121,government_employee,female,Maharashtra,OBC,no,23,1
57,263121,government_employee,female,Maharashtra,OBC,no,24,1
40,343642,self_employed,male,Maharashtra,SC,yes,4,1
40,343642,self_employed,male,Maharashtra,SC,yes,6,1
40,343642,self_employed,male,Maharashtra,SC,yes,8,1
40,343642,self_employed,male,Maharashtra,SC,yes,10,1
40,343642,self_employed,male,Maharashtra,SC,yes,14,0
40,343642,self_employed,male,Maharashtra,SC,yes,15,0
40,343642,self_employed,male,Maharashtra,SC,yes,27,1
22,48842,retired,female,Maharashtra,ST,yes,3,1
22,48842,retired,female,Maharashtra,ST,yes,12,1
22,48842,retired,female,Maharashtra,ST,yes,13,1
22,48842,retired,female,Maharashtra,ST,yes,16,0
22,48842,retired,female,Maharashtra,ST,yes,24,0
22,48842,retired,female,Maharashtra,ST,yes,27,1
54,506142,retired,male,Maharashtra,ST,yes,12,0
54,506142,retired,male,Maharashtra,ST,yes,25,0
52,79310,self_employed,female,Maharashtra,General,no,1,1
52,79310,self_employed,female,Maharashtra,General,no,2,0
52,79310,self_employed,female,Maharashtra,General,no,3,1
52,79310,self_employed,female,Maharashtra,General,no,4,1
52,79310,self_employed,female,Maharashtra,General,no,8,1
52,79310,self_employed,female,Maharashtra,General,no,16,0
52,79310,self_employed,female,Maharashtra,General,no,24,0
52,79310,self_employed,female,Maharashtra,General,no,28,1
48,495137,business,female,Maharashtra,ST,no,4,1
48,495137,business,female,Maharashtra,ST,no,5,0
48,495137,business,female,Maharashtra,ST,no,7,1
48,495137,business,female,Maharashtra,ST,no,13,0
48,495137,business,female,Maharashtra,ST,no,18,0
48,495137,business,female,Maharashtra,ST,no,26,0
48,495137,business,female,Maharashtra,ST,no,28,1
28,126976,unemployed,female,Maharashtra,ST,no,3,1
